"'Scales per cone","'25-40",
"'Seeds per scale","'3-9",
"'Seeds per cone (average)","'230",
"'Cone length","'5-9 cm",
,

'Confidence Scores % (Table Cell)
"'94.53125000","'92.82226563",
"'89.20898438","'87.59765625",
"'92.38281250","'90.72265625",
"'93.06640625","'91.40625000",
