Species,Location,Flowering,Fruit ripening,Seed dispersal,pdf_table_number,genus_name
C. betulus C. caroliniana,Europe & NE US NE US,Apr-May Mar-June,Aug-Nov Aug-Oct,Nov-spring Nov-spring,2,Carpinus
