"'A. firma¹","'0-60","'Apr-early May","'","'","'","'","'","'2+2","'-","'-",
"'A. fraseri","'0","'Fall","'220-540","'20-50","'0.3-0.5","'1/8/1/4","'Sawdust","'3+0,4+0","'-","'-",
"'","'28-60","'Late Mar-early Apr","'270","'25","'","'","'","'","'-","'-",
"'","'28d_60h","'Early Jan (1+0) for fall/winter lift","'","'","'","'","'","'-","'313B, 410A","'1+0",
"'","'40-60","'Mid-March-early May","'330","'100","'","'","'","'-","'-","'-",
"'","'28d_60h","'Jan (1+0)","'-","'","'","'","'","'-","'415B, D, 615D","'1+0",
"'","'28d_60h","'Feb-early Apr","'-","'","'","'","'","'","'313A, 415B,D, 615D, Styro 2, 5,7","'1+0,2+0,P+1",
"'","'28d_60h","'Apr-early May (2+0) outdoors","'","'","'","'","'","'","'415B, 412A","'2+0",
"'A. grandis","'0","'Fall","'270-430","'25-40","'2c","'3/4","'None, sawdust","'2+0,2+1,3+0","'-","'-",
"'","'oi_42f,g","'Spring (early Apr-early May)","'215-270","'20-25","'0.5-2","'1/4-3/4","'pine needles","'1+0, 0, 2+0,3+0, P+1","'-","'-",
"'","'28d-120h","'Early Jan (1+0) for fall/winter lift","'-","'","'","'","'","'","'313B, 410A","'I+0",
"'","'28d-120h","'Jan-early Feb (1+0)","'","'","'","'","'","'-","'313A, 410A, 415B,D, 615A","'I+0",
"'","'28d-120h","'Early Feb-Apr","'","'","'","'","'","'-","'313A, 410A, 415B,D, 412A, 615A, Leach I,2, Styro 2,5,7","'1+0,2+0,2+1, P+I",
"'","'28d-120h","'Early Mar (greenhouse)-early May (2+0) (incl outdoors)","'-","'","'","'","'","'-","'412A","'2+0, P+",
"'A. homolepis","'30-60","'Spring","'","'","'","'","'","'2+2","'","'-",
"'","'60-80","'Mid-Mar-mid-Apr","'","'","'","'","'","'-","'Styro 2,5","'1+0",
"'A. koreana","'60-80","'Mid-Mar-mid-Apr","'","'","'","'","'","'-","'Styro 2,5","'1+0",
"'A. lasiocarpa","'0","'Fall","'","'","'0.3","'1/8","'Leaf mold","'-","'","'",
"'var. arizonica","'30d-80h","'Mid-Mar-mid-Apr","'","'","'","'","'","'","'Styro 2,5","'1+0,2 2+0",
,,,,,,,,,,

'Confidence Scores % (Table Cell)
""'46.48437500","'46.48437500","'46.48437500","'43.21289063","'43.21289063","'43.21289063","'43.21289063","'43.21289063","'43.21289063","'40.03906250","'40.03906250",
"'91.25976563","'86.76757813","'89.01367188","'81.54296875","'81.54296875","'81.54296875","'81.54296875","'81.54296875","'81.54296875","'87.45117188","'87.45117188",
"'91.25976563","'86.76757813","'89.01367188","'69.77539063","'69.77539063","'71.38671875","'71.38671875","'90.23437500","'92.77343750","'95.06835938","'71.24023438",
"'91.25976563","'86.76757813","'89.01367188","'85.05859375","'89.30664063","'85.98632813","'87.30468750","'90.23437500","'92.77343750","'95.06835938","'71.24023438",
"'78.12500000","'87.20703125","'91.74804688","'84.13085938","'88.33007813","'85.05859375","'86.37695313","'90.72265625","'90.67382813","'91.79687500","'86.32812500",
"'78.12500000","'70.16601563","'73.82812500","'67.67578125","'71.09375000","'68.40820313","'69.48242188","'72.99804688","'72.94921875","'73.82812500","'69.48242188",
"'81.64062500","'82.27539063","'86.52343750","'79.34570313","'83.34960938","'80.22460938","'81.49414063","'85.59570313","'85.54687500","'86.57226563","'81.44531250",
"'81.64062500","'83.30078125","'87.64648438","'80.37109375","'84.42382813","'81.25000000","'82.51953125","'86.66992188","'86.62109375","'87.69531250","'82.47070313",
"'81.64062500","'86.57226563","'91.06445313","'83.49609375","'87.69531250","'84.42382813","'85.74218750","'90.08789063","'90.03906250","'91.11328125","'85.69335938",
"'81.64062500","'85.79101563","'90.28320313","'82.76367188","'86.91406250","'83.69140625","'84.96093750","'89.25781250","'89.20898438","'90.33203125","'84.96093750",
"'81.64062500","'89.55078125","'94.23828125","'86.42578125","'53.80859375","'63.76953125","'65.03906250","'41.87011719","'93.11523438","'94.28710938","'88.67187500",
"'81.64062500","'38.35449219","'40.33203125","'36.98730469","'53.80859375","'63.76953125","'65.03906250","'41.87011719","'39.86816406","'40.35644531","'37.96386719",
"'81.64062500","'86.71875000","'91.21093750","'83.64257813","'87.84179688","'84.57031250","'85.88867188","'90.23437500","'90.18554688","'91.25976563","'85.83984375",
"'81.64062500","'85.98632813","'90.47851563","'82.95898438","'87.10937500","'83.83789063","'85.15625000","'89.45312500","'89.40429688","'90.47851563","'85.10742188",
"'92.23632813","'84.37500000","'88.76953125","'81.39648438","'85.49804688","'82.32421875","'83.59375000","'87.79296875","'87.74414063","'88.81835938","'83.54492188",
"'92.23632813","'87.98828125","'92.57812500","'84.86328125","'89.11132813","'85.79101563","'87.15820313","'91.55273438","'91.50390625","'92.57812500","'87.10937500",
"'90.38085938","'88.52539063","'93.11523438","'85.40039063","'89.69726563","'86.32812500","'87.69531250","'92.08984375","'92.04101563","'93.16406250","'87.64648438",
"'65.77148438","'87.93945313","'92.52929688","'84.81445313","'89.06250000","'85.74218750","'87.10937500","'91.50390625","'91.45507813","'92.52929688","'87.06054688",
"'65.77148438","'85.83984375","'90.33203125","'82.81250000","'86.96289063","'83.74023438","'85.00976563","'89.30664063","'89.25781250","'90.38085938","'84.96093750",
"'65.77148438","'51.56250000","'54.24804688","'49.75585938","'52.24609375","'50.29296875","'51.07421875","'53.66210938","'53.66210938","'54.29687500","'51.07421875",
"'65.77148438","'82.61718750","'86.91406250","'79.73632813","'83.69140625","'80.56640625","'81.83593750","'85.98632813","'85.93750000","'86.96289063","'81.78710938",
"'65.77148438","'69.38476563","'95.50781250","'44.45800781","'70.31250000","'85.40039063","'49.90234375","'50.97656250","'96.38671875","'73.04687500","'68.70117188",
"'65.77148438","'34.10644531","'95.50781250","'44.45800781","'34.54589844","'85.40039063","'49.90234375","'50.97656250","'96.38671875","'35.88867188","'33.76464844",
"'65.77148438","'79.88281250","'84.08203125","'77.09960938","'80.95703125","'77.92968750","'79.15039063","'83.15429688","'83.10546875","'84.13085938","'79.10156250",
"'68.01757813","'88.13476563","'92.72460938","'85.05859375","'89.30664063","'85.98632813","'87.30468750","'91.74804688","'91.69921875","'92.77343750","'87.25585938",
"'68.01757813","'87.30468750","'91.84570313","'84.22851563","'88.42773438","'85.15625000","'86.47460938","'90.82031250","'90.77148438","'91.89453125","'86.42578125",
"'68.01757813","'82.81250000","'87.10937500","'79.88281250","'83.88671875","'80.76171875","'82.03125000","'86.18164063","'86.13281250","'87.15820313","'81.98242188",
"'68.01757813","'87.25585938","'91.79687500","'84.17968750","'88.37890625","'85.10742188","'86.42578125","'90.77148438","'90.72265625","'91.84570313","'86.37695313",
"'68.01757813","'81.25000000","'85.49804688","'78.41796875","'82.32421875","'79.24804688","'80.51757813","'84.57031250","'84.52148438","'85.54687500","'80.46875000",
"'68.01757813","'84.61914063","'89.01367188","'81.64062500","'85.74218750","'82.51953125","'83.83789063","'88.03710938","'87.98828125","'89.06250000","'83.78906250",
"'68.01757813","'85.59570313","'90.08789063","'82.61718750","'86.71875000","'83.49609375","'84.81445313","'89.06250000","'89.06250000","'90.13671875","'84.76562500",
"'68.01757813","'86.42578125","'90.91796875","'83.39843750","'87.54882813","'84.27734375","'85.59570313","'89.94140625","'89.89257813","'90.96679688","'85.54687500",
"'82.08007813","'84.27734375","'88.67187500","'81.34765625","'85.40039063","'82.22656250","'83.49609375","'87.69531250","'87.69531250","'88.72070313","'83.44726563",
"'82.08007813","'85.69335938","'90.18554688","'82.66601563","'86.81640625","'83.59375000","'84.91210938","'89.16015625","'89.11132813","'90.23437500","'84.86328125",
"'82.08007813","'82.22656250","'86.47460938","'79.29687500","'83.30078125","'80.17578125","'81.44531250","'85.54687500","'85.49804688","'86.52343750","'81.39648438",
"'82.08007813","'79.58984375","'83.74023438","'76.80664063","'80.61523438","'77.63671875","'78.85742188","'82.81250000","'82.76367188","'83.78906250","'78.80859375",
"'82.08007813","'40.01464844","'42.11425781","'38.59863281","'40.55175781","'39.03808594","'39.64843750","'41.65039063","'41.62597656","'42.11425781","'39.62402344",
"'82.08007813","'89.94140625","'94.62890625","'86.76757813","'91.11328125","'87.69531250","'89.06250000","'93.55468750","'93.50585938","'94.62890625","'89.01367188",
"'79.29687500","'82.17773438","'86.47460938","'79.29687500","'83.25195313","'80.12695313","'81.39648438","'85.49804688","'85.44921875","'86.47460938","'81.34765625",
"'79.29687500","'86.08398438","'90.52734375","'83.05664063","'87.20703125","'83.93554688","'85.25390625","'89.55078125","'89.50195313","'90.57617188","'85.20507813",
"'91.69921875","'89.84375000","'94.53125000","'86.66992188","'91.01562500","'87.59765625","'88.96484375","'93.45703125","'93.40820313","'94.58007813","'88.91601563",
"'50.78125000","'83.49609375","'87.84179688","'80.56640625","'84.57031250","'81.44531250","'82.71484375","'86.86523438","'86.81640625","'87.89062500","'82.66601563",
"'50.78125000","'86.57226563","'91.06445313","'83.49609375","'87.69531250","'84.42382813","'85.74218750","'90.08789063","'90.03906250","'91.11328125","'85.69335938",
