"'","'","'","'","'",
"'","'Warm","'period","'Cold","'period",
"'Species","'Temp (C)","'Days","'Temp (C)","'Days",
"'A. circinatum*","'20-30+","'30-60","'3","'90-180",
"'A. ginnala*","'20-30+","'30-60","'5","'90-150",
"'A. glabrum","'20-30+","'180","'3-5","'180",
"'A. macrophyllum","'-","'-","'I-5","'40-60",
"'A. negundo*","'-","'-","'5","'60-90",
"'A. palmatum (dry seeds)","'Warm watert","'I-2","'I-8","'60-120",
"'A. palmatum (fresh seeds)","'-","'-","'I-8","'60-120",
"'A. pensylvanicum","'-","'-","'5","'90-120",
"'A. platanoides","'-","'-","'5","'90-120",
"'A. pseudoplatanus","'-","'-","'I-5","'40-90",
"'A. rubrum§","'-","'-","'3","'60-90",
"'A. saccharinum","'-","'-","'-","'0",
"'A. saccharum","'","'","'I-5","'40-90",
"'A. spicatum","'-","'-","'5","'90-120",
,,,,

'Confidence Scores % (Table Cell)
""'78.07617188","'78.07617188","'78.07617188","'78.07617188","'78.07617188",
"'63.52539063","'94.33593750","'94.33593750","'94.53125000","'94.53125000",
"'63.52539063","'91.11328125","'92.62695313","'93.40820313","'89.55078125",
"'91.40625000","'89.01367188","'90.52734375","'91.30859375","'87.50000000",
"'88.96484375","'86.66992188","'88.08593750","'88.86718750","'85.15625000",
"'90.52734375","'88.23242188","'89.69726563","'90.42968750","'86.71875000",
"'90.23437500","'87.89062500","'89.35546875","'90.13671875","'86.37695313",
"'88.72070313","'86.42578125","'87.84179688","'88.62304688","'84.96093750",
"'90.57617188","'88.28125000","'89.74609375","'90.47851563","'86.76757813",
"'86.66992188","'84.42382813","'85.83984375","'86.57226563","'83.00781250",
"'89.06250000","'86.76757813","'88.23242188","'89.01367188","'85.30273438",
"'90.42968750","'88.13476563","'89.59960938","'90.38085938","'86.62109375",
"'88.81835938","'86.52343750","'87.93945313","'88.72070313","'85.00976563",
"'89.25781250","'86.96289063","'88.42773438","'89.16015625","'85.49804688",
"'88.18359375","'85.93750000","'87.35351563","'88.08593750","'84.42382813",
"'90.62500000","'88.28125000","'89.74609375","'90.52734375","'86.76757813",
"'48.58398438","'47.31445313","'48.09570313","'48.53515625","'46.50878906",
