"'Table 2-Berberis,","'barberry:","'phenology of flowering and fruiting for 3","'species","'",
"'Species","'Origin","'Location","'Flowering","'Fruit ripening",
"'B. koreana","'Korea","'NE US & Carver Co., Minnesota","'May-early June","'Sept-Oct",
"'B. thunbergii","'Japan","'Japan","'Apr-June","'Oct",
"'","'","'SE US","'Mar-Apr","'May-Sept",
"'","'","'NE US & Germany","'May-June","'Sept-Nov",
"'B. vulgaris","'Europe t","'NE US & W Europe","'Apr-June","'Sept-Oct",
,,,,

'Confidence Scores % (Table Cell)
""'91.35742188","'91.35742188","'91.35742188","'91.35742188","'91.35742188",
"'82.47070313","'85.44921875","'93.94531250","'89.55078125","'92.96875000",
"'80.61523438","'83.49609375","'91.79687500","'87.50000000","'90.82031250",
"'72.36328125","'74.95117188","'82.37304688","'78.56445313","'81.54296875",
"'74.41406250","'77.09960938","'84.76562500","'80.81054688","'83.88671875",
"'73.33984375","'75.97656250","'83.54492188","'79.63867188","'82.66601563",
"'82.12890625","'85.10742188","'93.55468750","'89.20898438","'92.57812500",
