"'85.98632813","'53.95507813","'58.15429688","'53.66210938","'55.81054688","'52.88085938","'51.02539063","'57.71484375","'49.60937500","'58.74023438","'56.20117188",
"'85.98632813","'42.87109375","'46.21582031","'42.65136719","'44.36035156","'42.01660156","'40.55175781","'45.84960938","'39.40429688","'40.45410156","'44.75097656",
"'85.98632813","'40.33203125","'43.45703125","'40.11230469","'41.72363281","'39.52636719","'38.13476563","'43.13964844","'37.06054688","'40.45410156","'44.75097656",
"'92.23632813","'45.60546875","'49.16992188","'45.36132813","'47.19238281","'44.70214844","'43.13964844","'48.77929688","'41.91894531","'49.63378906","'47.48535156",
"'92.23632813","'41.04003906","'44.23828125","'40.82031250","'42.45605469","'40.23437500","'38.81835938","'43.89648438","'37.71972656","'44.65332031","'42.72460938",
"'92.23632813","'73.92578125","'79.63867188","'73.48632813","'76.46484375","'72.41210938","'69.87304688","'79.05273438","'67.91992188","'80.41992188","'76.95312500",
"'92.23632813","'78.75976563","'84.86328125","'78.32031250","'81.49414063","'77.19726563","'74.46289063","'84.22851563","'72.41210938","'85.69335938","'81.98242188",
"'91.89453125","'76.75781250","'82.76367188","'76.36718750","'79.44335938","'75.24414063","'72.60742188","'82.12890625","'70.55664063","'83.54492188","'79.93164063",
"'91.89453125","'80.81054688","'87.06054688","'80.37109375","'83.59375000","'79.19921875","'76.41601563","'86.42578125","'74.26757813","'87.89062500","'84.13085938",
"'91.89453125","'76.26953125","'82.17773438","'75.83007813","'78.90625000","'74.70703125","'72.11914063","'81.54296875","'70.06835938","'82.95898438","'79.39453125",
"'90.38085938","'85.49804688","'92.13867188","'85.00976563","'88.42773438","'83.78906250","'80.81054688","'91.45507813","'78.56445313","'93.01757813","'89.01367188",
"'61.42578125","'74.90234375","'80.76171875","'74.51171875","'77.49023438","'73.43750000","'70.84960938","'80.12695313","'68.84765625","'81.49414063","'77.97851563",
"'61.42578125","'82.32421875","'88.72070313","'81.88476563","'85.15625000","'80.66406250","'77.83203125","'88.03710938","'75.63476563","'89.55078125","'85.69335938",
"'61.42578125","'78.51562500","'84.61914063","'78.07617188","'81.20117188","'76.95312500","'74.21875000","'83.98437500","'72.16796875","'85.40039063","'81.73828125",
"'61.42578125","'80.32226563","'86.57226563","'79.88281250","'83.10546875","'78.71093750","'75.92773438","'85.88867188","'73.82812500","'87.35351563","'83.59375000",
"'61.42578125","'79.29687500","'85.44921875","'78.85742188","'82.03125000","'77.73437500","'75.00000000","'84.81445313","'72.90039063","'86.27929688","'82.56835938",
"'61.42578125","'41.55273438","'44.77539063","'41.33300781","'42.99316406","'40.72265625","'39.28222656","'44.43359375","'92.13867188","'45.21484375","'43.26171875",
"'61.42578125","'35.00976563","'37.71972656","'34.81445313","'36.20605469","'34.30175781","'33.10546875","'37.45117188","'92.13867188","'38.08593750","'36.45019531",
"'61.42578125","'65.57617188","'70.65429688","'65.18554688","'67.82226563","'64.25781250","'61.96289063","'70.11718750","'60.25390625","'71.33789063","'68.26171875",
"'61.42578125","'82.81250000","'89.20898438","'82.32421875","'85.64453125","'81.15234375","'78.27148438","'88.57421875","'76.07421875","'90.08789063","'86.18164063",
"'87.06054688","'82.37304688","'88.76953125","'81.88476563","'85.20507813","'80.71289063","'77.88085938","'88.08593750","'75.68359375","'89.59960938","'85.74218750",
"'89.01367188","'69.62890625","'75.04882813","'69.23828125","'72.02148438","'68.21289063","'65.82031250","'74.46289063","'63.96484375","'75.73242188","'72.46093750",
"'89.01367188","'86.32812500","'93.01757813","'85.83984375","'89.30664063","'84.61914063","'81.64062500","'92.33398438","'79.34570313","'93.89648438","'89.84375000",
