"'Table 2-Castanea,","'chestnut: height, year","'first cultivated, and seed weights","'","'",
"'","'Height at","'Year first cultivated","'Cleaned","'seeds/weight",
"'Species","'maturity (m)","'in US","'/kg","'/lb",
"'C. crenata","'10","'1876","'33","'15",
"'C. dentata","'20-25*","'1800","'220-360","'100-162",
"'C. mollissimat","'21","'1853","'50-220","'23-100",
"'C. pumilla","'15","'-","'300","'136",
"'C. sativa","'21","'Pre 1880","'33","'15",
,,,,

'Confidence Scores % (Table Cell)
""'95.11718750","'95.11718750","'95.11718750","'95.11718750","'95.11718750",
"'91.79687500","'89.94140625","'92.38281250","'89.89257813","'89.89257813",
"'91.79687500","'89.94140625","'92.38281250","'83.39843750","'86.81640625",
"'85.54687500","'85.98632813","'87.45117188","'82.47070313","'85.83984375",
"'74.46289063","'74.85351563","'76.12304688","'71.77734375","'74.70703125",
"'86.66992188","'87.10937500","'88.57421875","'83.54492188","'86.96289063",
"'80.61523438","'81.00585938","'82.37304688","'77.68554688","'80.85937500",
"'91.50390625","'91.94335938","'93.50585938","'88.18359375","'91.79687500",
