"'Table 4-Crataegus,","'hawthorn:","'pregermination treatments","'","'","'",
"'","'","'","'Stratification","'treatments","'",
"'","'Scarification*","'Warm","'period","'Cold","'period",
"'Species","'(hrs)","'Temp (C)","'Days","'Temp (C)","'Days",
"'C. anomala","'4.5","'-","'-","'2-9","'180",
"'","'0","'21-27","'30-90","'2-9","'90-180",
"'C. crus-galli","'2-3","'21-25","'21","'Lowt","'21-135",
"'","'0","'21","'120","'7","'135",
"'C. douglasii","'0.5-3","'-","'-","'5","'84-112",
"'C. mollis","'2","'25","'90","'5","'120",
"'","'0","'30","'21","'10","'180",
"'C. monogyna","'-","'25","'90","'3-5","'270",
"'","'0.5-2","'20","'14-28","'2-4","'70-84",
"'C. pedicellata","'2","'20","'28","'2-4","'84",
"'C. persimilis","'4","'20","'14-28","'2-4","'70-84",
"'C. phaenopyrum","'0","'-","'-","'5-10","'135",
"'C. punctata","'0","'21","'120","'5","'135",
"'C. sanguined","'2","'21-25","'21","'5","'21",
"'","'0","'20-25","'30","'4-7","'-",
"'C. succulenta","'0.5","'","'-","'4","'110-140",
"'C. tracyi","'0, 0.5, 2.5, 4.5","'21-27","'0, 20, 60, 120","'4","'0, 20, 100",
"'","'","'","'","'","'",
,,,,,

'Confidence Scores % (Table Cell)
""'94.48242188","'94.48242188","'94.48242188","'94.48242188","'94.48242188","'94.48242188",
"'90.86914063","'89.74609375","'74.90234375","'74.90234375","'74.90234375","'74.90234375",
"'90.86914063","'89.74609375","'93.60351563","'93.60351563","'89.16015625","'36.10839844",
"'90.86914063","'89.74609375","'90.72265625","'92.91992188","'91.06445313","'36.88964844",
"'65.38085938","'69.04296875","'69.14062500","'70.80078125","'69.43359375","'28.10058594",
"'65.38085938","'64.45312500","'64.55078125","'66.11328125","'64.79492188","'26.24511719",
"'65.67382813","'71.14257813","'71.24023438","'72.94921875","'71.48437500","'28.95507813",
"'65.67382813","'69.92187500","'70.01953125","'71.67968750","'70.31250000","'28.46679688",
"'87.35351563","'86.91406250","'87.06054688","'89.11132813","'87.35351563","'35.37597656",
"'53.51562500","'71.14257813","'71.28906250","'72.99804688","'71.53320313","'28.97949219",
"'53.51562500","'67.38281250","'67.48046875","'69.09179688","'67.72460938","'27.44140625",
"'52.63671875","'63.67187500","'63.76953125","'65.28320313","'64.01367188","'25.92773438",
"'52.63671875","'62.93945313","'63.03710938","'64.55078125","'63.28125000","'25.63476563",
"'83.00781250","'82.61718750","'82.71484375","'84.71679688","'83.05664063","'33.61816406",
"'88.47656250","'88.08593750","'88.23242188","'90.33203125","'88.52539063","'35.86425781",
"'82.71484375","'82.32421875","'82.47070313","'84.42382813","'82.76367188","'33.52050781",
"'84.17968750","'83.78906250","'83.93554688","'85.93750000","'84.22851563","'34.10644531",
"'47.26562500","'68.35937500","'68.45703125","'70.11718750","'68.70117188","'27.83203125",
"'47.26562500","'61.27929688","'61.37695313","'62.84179688","'61.62109375","'24.95117188",
"'82.37304688","'82.03125000","'82.12890625","'84.08203125","'82.42187500","'33.39843750",
"'87.98828125","'87.54882813","'87.69531250","'89.79492188","'88.03710938","'35.64453125",
"'40.82031250","'40.82031250","'40.82031250","'40.82031250","'40.82031250","'40.82031250",
