"'Table I-Robinia, locust: nomenclature and","'occurrence","'",
"'Scientific name & synonym(s)","'Common name(s)","'Occurrence",
"'R. X ambiqua Poir. (pro sp) R. X ambique var. bella-rosea (G. Nicholson) Rehden R. X dubia Foucault","'locust","'North Carolina",
"'R hispida L. R. pallida Ashe R. speciosa Ashe R. grandiflora auct. non Ashe nec L. nec Schneid.","'bristly locust","'Nova Scotia & Maine S to Florida, W to Ontario, Minnesota, & Texas",
"'R. hispida var. fertilis (Ashe) Clausen R. fertilis Ashe R. grandiflora Ashe R. pedunculata Ashe","'bristly locust","'Connecticut S to North Carolina, W to lowa",
"'R. hispida var. kelseyi (Colwell ex Hutchinson) Isely R. kelsyi Cowell ex Hutchinson","'Kelsey locust","'Kentucky, Tennessee, North & South Carolina; also New Jersey",
"'R. hispida var. nana (Ell.) DC. R. elliottii (Chapman) Ashe ex Small R. nana Ell.","'bristly locust","'S Appalachian Mtns of Alabama, Georgia, North & South Carolina, Kentucky,& Tennessee",
"'R. hispida var. rosea Pursh R. albicans Ashe R. boyntonii Ashe R. leucantha Rehd.","'mossy locust, bristly locust","'S Appalachian Mtns of Alabama, Georgia, North & South Carolina, Kentucky, & Tennessee",
"'R. X holdtii Beissn. R. X coloradensis Dode","'Holdt locust","'Colorado, Utah, & Wyoming",
"'R. X longiloba Ashe (pro sp.)","'locust","'North & South Carolina",
"'R. X margarettiae Ashe (pro sp.) R. X salvinii Rehd.","'Margarett locust","'New Brunswick & Nova Scotia S to Georgia, W to Ontario & Ohio",
"'R. neomexicana Gray R. luxurians (Dieck) Schneid. ex Tarouca & Schneid. R. neomexicana var. luxurians (Gray) Dieck R. neomexicana var. subvelutina (Gray) (Rydb.) Kearney & Peebles","'New Mexican locust","'Wyoming S to New Mexico & Texas, W to California",
"'R. neomexicana var. rusbyi (Woot. & Standl.) Martin & Hutchins ex Peabody R. breviloba Rydb. R. rusbyi Woot. & Standl.","'Rusby locust","'Arizona & New Mexico",
"'R pseudoacacia L. R. pseudoacacia var. rectissima (L.) Raber","'black locust","'Nova Scotia & New Brunswick S to Florida, W to Washington & California",
"'R viscosa Vent.","'clammy locust","'Nova Scotia & New Brunswick S to Georgia, W to Ontario, Wisconsin, & Tennessee",
"'R. viscosa var. hartwegii (Koehne) Ashe R. hartwegii Koehne","'Hartweg locust","'Georgia & North & South Carolina",
,,

'Confidence Scores % (Table Cell)
"'87.69531250","'87.69531250","'87.69531250",
"'90.72265625","'87.35351563","'91.50390625",
"'95.41015625","'91.84570313","'96.24023438",
"'92.23632813","'88.76953125","'93.01757813",
"'93.84765625","'90.33203125","'94.62890625",
"'93.60351563","'90.08789063","'94.38476563",
"'93.26171875","'89.79492188","'94.04296875",
"'95.75195313","'92.13867188","'96.58203125",
"'91.79687500","'88.33007813","'92.57812500",
"'75.09765625","'72.26562500","'75.73242188",
"'87.45117188","'84.17968750","'88.18359375",
"'91.30859375","'87.89062500","'92.08984375",
"'89.50195313","'86.13281250","'90.28320313",
"'69.72656250","'67.13867188","'70.36132813",
"'68.31054688","'65.77148438","'68.89648438",
"'95.70312500","'92.13867188","'96.53320313",
