"'89.20898438","'86.91406250","'89.64843750","'89.45312500","'90.08789063",
"'86.71875000","'84.47265625","'87.15820313","'86.91406250","'87.54882813",
"'89.84375000","'87.50000000","'90.28320313","'90.03906250","'90.67382813",
"'94.62890625","'92.23632813","'95.11718750","'94.87304688","'95.55664063",
"'93.01757813","'90.62500000","'93.45703125","'93.21289063","'93.89648438",
"'92.67578125","'90.28320313","'93.11523438","'92.91992188","'93.55468750",
"'94.23828125","'91.79687500","'94.67773438","'94.48242188","'95.11718750",
"'39.50195313","'38.47656250","'39.55078125","'41.21093750","'39.89257813",
"'38.15917969","'37.18261719","'39.55078125","'41.21093750","'38.52539063",
"'89.20898438","'86.91406250","'89.64843750","'89.45312500","'90.08789063",
"'83.39843750","'81.25000000","'83.83789063","'83.59375000","'84.17968750",
"'91.11328125","'88.76953125","'91.55273438","'91.35742188","'91.99218750",
"'83.69140625","'81.54296875","'84.13085938","'83.88671875","'84.47265625",
"'84.13085938","'81.93359375","'84.52148438","'84.32617188","'84.91210938",
"'87.45117188","'85.20507813","'87.89062500","'87.69531250","'88.33007813",
"'86.42578125","'84.22851563","'86.86523438","'86.66992188","'87.25585938",
"'91.65039063","'89.30664063","'92.13867188","'91.89453125","'92.52929688",
"'85.49804688","'83.30078125","'85.93750000","'85.69335938","'86.27929688",
"'89.45312500","'87.15820313","'89.89257813","'89.69726563","'90.33203125",
"'88.81835938","'86.57226563","'89.30664063","'89.06250000","'89.69726563",
"'90.13671875","'87.79296875","'90.57617188","'90.33203125","'90.96679688",
"'86.86523438","'84.61914063","'87.30468750","'87.06054688","'87.69531250",
"'92.23632813","'89.84375000","'92.72460938","'92.48046875","'93.11523438",
"'86.13281250","'83.93554688","'86.57226563","'86.37695313","'86.96289063",
"'92.43164063","'90.03906250","'92.91992188","'92.67578125","'93.31054688",
"'89.64843750","'87.35351563","'90.08789063","'89.84375000","'90.47851563",
"'91.45507813","'89.06250000","'91.89453125","'91.65039063","'92.33398438",
"'89.20898438","'86.91406250","'89.64843750","'89.45312500","'90.08789063",
"'91.79687500","'89.45312500","'92.28515625","'92.04101563","'92.67578125",
"'88.42773438","'86.13281250","'88.86718750","'88.62304688","'89.25781250",
"'89.55078125","'87.25585938","'89.99023438","'89.79492188","'90.42968750",
"'89.25781250","'86.96289063","'89.69726563","'89.50195313","'90.13671875",
"'92.23632813","'89.84375000","'92.72460938","'92.48046875","'93.11523438",
"'39.59960938","'38.57421875","'39.79492188","'39.69726563","'39.99023438",
"'82.66601563","'80.51757813","'83.05664063","'82.86132813","'83.44726563",
"'92.48046875","'90.08789063","'92.91992188","'92.72460938","'93.35937500",
"'88.03710938","'85.79101563","'88.47656250","'88.28125000","'88.86718750",
"'90.42968750","'88.13476563","'90.91796875","'90.67382813","'91.30859375",
"'89.06250000","'86.76757813","'89.50195313","'89.30664063","'89.94140625",
"'43.21289063","'43.21289063","'43.21289063","'43.21289063","'43.21289063",
