"'","'","'",
"'Scientific name & synonym(s)","'Common names","'Occurrence",
"'SUBGENUS: Eubatus (blackberries)","'","'",
"'R. allegheniensis Porter","'Allegheny blackberry, sow-teat blackberry","'New Brunswick to Minnesota, S to Missouri, Arkansas, E to North Carolina",
"'R. canadensis L.","'smooth blackberry,","'Newfoundland to Ontario & Minnesota, S to",
"'R. millspaughii Britt.","'thornless blackberry,","'Tennessee & Georgia",
"'R. randii (Bailey) Rydb. R. amabilis Blanchard","'mountain blackberry","'",
"'R. hispidus L.","'swamp dewberry,","'Prince Edward Island to Ontario, S to",
"'R. obovalis Michx.","'running blackberry","'Wisconsin, E to Maryland & mtns of North",
"'R. sempervirens Bigel.","'","'Carolina",
"'R. laciniatus Willd.","'cutleaf blackberry,","'Old-World origin; escaped from cultivation",
"'R. fruticosus var. laciniatus West.","'evergreen blackberry","'in Massachusetts to Michigan & S; also W of",
"'R. vulgaris Weihe & Nees","'","'Cascade Mtns from British Columbia to California",
"'R. procerus P.J. Müll. & Boulay","'Himalayan blackberry","'Europe; naturalized from Delaware to Virginia, S British Columbia to California W of Cascade Mtns",
"'R. ursinus Cham. & Schlect. R. macropetalus Dougl. ex Hook","'trailing blackberry, Pacific blackberry","'British Columbia to California & Idaho",
"'SUBGENUS: Idaeobatus (raspberries)","'","'",
"'R. idgeus L.","'red raspberry","'Present in all states (but SE US, Texas, & Oklahoma) & all provinces of Canada",
"'R. occidentalis L.","'blackcap raspberry, black raspberry, thimbleberry","'New Brunswick to Minnesota, S to Colorado, E to Georgia",
"'R spectabilis Pursh","'salmonberry","'SE Alaska to Idaho & California; becoming",
"'R. stenopetalus Cham.","'","'naturalized in Great Britain",
"'SUBGENUS: Chamaemorus (cloudberry)","'","'",
"'R. chamgemorus L.","'cloudberry, bake-apple","'Alaska, New England, & all Canada",
"'SUBGENUS: Anoplobatus (flowering","'raspberries)","'",
"'R. odoratus L.","'fragrant thimbleberry,","'S Quebec to Ontario S to Michigan &",
"'Rubacer odoratus (L.) Rydb.","'flowering raspberry, purple-flowering raspberry","'E to Georgia",
"'R. parviflorus Nutt.","'thimbleberry, western thimbleberry","'SE Alaska to California, New Mexico, Dakotas to N Great Lakes area",
"'SUBGENUS: Cyclatis (Arctic berries)","'","'",
"'R. arcticus L.","'nangoon berry, arctic bramble, wineberry","'North America from Alaska to Labrador & Newfoundland; also Minnesota",
,,

'Confidence Scores % (Table Cell)
"'64.06250000","'64.06250000","'64.06250000",
"'94.67773438","'92.62695313","'95.41015625",
"'70.16601563","'70.16601563","'70.16601563",
"'39.67285156","'38.81835938","'39.99023438",
"'45.75195313","'44.77539063","'43.31054688",
"'45.65429688","'44.67773438","'43.31054688",
"'45.55664063","'44.58007813","'43.31054688",
"'50.53710938","'49.41406250","'40.55175781",
"'58.59375000","'44.31152344","'40.55175781",
"'58.59375000","'44.40917969","'40.55175781",
"'50.87890625","'49.80468750","'47.75390625",
"'37.25585938","'36.47460938","'47.75390625",
"'36.86523438","'36.05957031","'47.75390625",
"'43.60351563","'42.65136719","'43.94531250",
"'42.38281250","'41.45507813","'42.72460938",
"'72.02148438","'72.02148438","'72.02148438",
"'42.55371094","'41.62597656","'42.89550781",
"'44.60449219","'43.65234375","'44.97070313",
"'39.11132813","'38.28125000","'40.45410156",
"'39.40429688","'38.54980469","'40.45410156",
"'58.39843750","'58.39843750","'58.39843750",
"'90.77148438","'88.81835938","'91.50390625",
"'70.26367188","'70.26367188","'70.26367188",
"'42.18750000","'41.28417969","'42.06542969",
"'40.60058594","'39.72167969","'42.06542969",
"'42.08984375","'41.18652344","'42.43164063",
"'63.08593750","'63.08593750","'63.08593750",
"'84.81445313","'82.95898438","'85.49804688",
