"'","'Legume","'size (cm)","'Cleaned","'seeds/wt",
"'Species","'Length","'Width","'/kg","'/lb",
"'A. auriculiformis","'5-10","'1.3","'30,000-158,000","'14,000-72,000",
"'A. decurrens","'10","'-","'53,000-88,000","'26,000-40,000",
"'A. farnesiana","'4-7","'2.0","'7,600-13,000","'3,000-6,000",
"'A. koa","'3-6","'1.5-2.5","'5,300-16,300","'2,000-7,000",
"'A. mangium","'3-12","'1.3","'80,000-110,000","'36,000-50,000",
"'A. mearnsii","'5-8","'-","'33,000-74,000","'15,000-34,000",
"'A. melanoxylon","'4-13","'1.0","'44,000-88,000","'20,000-40,000",
"'A. nilotica","'5-15","'0.8-1.6","'5,000-16,000","'2,000-7,000",
"'","'","'","'","'",
,,,,

'Confidence Scores % (Table Cell)
""'58.49609375","'77.34375000","'77.34375000","'87.10937500","'87.10937500",
"'58.49609375","'84.81445313","'42.62695313","'88.18359375","'91.89453125",
"'92.48046875","'86.62109375","'43.53027344","'90.03906250","'93.84765625",
"'83.83789063","'78.51562500","'39.45312500","'81.59179688","'85.05859375",
"'90.67382813","'84.91210938","'42.67578125","'88.23242188","'91.99218750",
"'85.98632813","'80.56640625","'40.47851563","'83.69140625","'87.25585938",
"'88.57421875","'82.95898438","'41.67480469","'86.18164063","'89.84375000",
"'84.27734375","'78.95507813","'39.67285156","'82.08007813","'85.54687500",
"'90.47851563","'84.76562500","'42.57812500","'88.08593750","'91.79687500",
"'45.50781250","'42.62695313","'21.42333984","'44.31152344","'46.19140625",
"'44.31152344","'41.50390625","'20.84960938","'43.11523438","'44.94628906",
