"'2-Chrysothamnus,","'yield","'","'","'",
"'","'","'Cleaned seeds*","'(x 1,000)/seed weight","'",
"'","'Mean","'","'","'Range",
"'Species","'/kg","'/lb","'/kg","'/lb",
"'","'","'","'","'",
"'SECTION CHRYSOTHAMNUS","'","'","'","'",
"'C. linifolius","'1.8","'0.8","'-","'-",
"'C. viscidiflorus","'1.8","'0.8","'1.5-2.0","'0.7-0.9",
"'ssp. lanceolatus","'1.8","'0.8","'I.I-2.2","'0.5-1.0",
"'","'1.8","'0.8","'-","'",
"'ssp. viscidiflorus","'1.5","'0.7","'I.I-2.2","'0.5-1.0",
"'SECTION NAUSEOSI","'","'","'","'",
"'C. nauseosus","'1.7","'0.8","'1.5-2.0","'0.7-0.9",
"'ssp. albicaulis","'1.1","'0.5","'0.9-1.4","'0.4-0.6",
"'","'1.5","'0.7","'-","'-",
"'ssp. hololeucus","'1.3","'0.6","'1.1-1.5","'0.5-0.7",
"'","'1.5","'0.7","'-","'",
"'ssp. consimilis","'1.5","'0.7","'0.9-2.4","'0.4-1.1",
"'","'1.7","'0.8","'-","'-",
"'ssp. graveolens","'1.3","'0.6","'0.9-1.1","'0.4-0.5",
"'ssp. salicifolius","'0.9","'0.4","'0-9-1.1","'0.4-0.5",
"'C. parryi","'0.9","'0.4","'","'",
"'SECTION PUNCTATI","'","'","'","'",
"'C. teretifolius","'1.3","'0.6","'","'-",
,,,,

'Confidence Scores % (Table Cell)
""'82.22656250","'82.22656250","'82.22656250","'82.22656250","'82.22656250",
"'72.16796875","'84.57031250","'84.57031250","'84.57031250","'84.57031250",
"'72.16796875","'87.89062500","'87.89062500","'87.45117188","'87.45117188",
"'72.16796875","'92.57812500","'94.97070313","'94.82421875","'93.60351563",
"'50.19531250","'50.19531250","'50.19531250","'50.19531250","'50.19531250",
"'73.48632813","'73.48632813","'73.48632813","'73.48632813","'73.48632813",
"'92.67578125","'91.35742188","'93.70117188","'93.55468750","'92.33398438",
"'88.62304688","'87.35351563","'89.59960938","'89.45312500","'88.28125000",
"'77.88085938","'86.66992188","'88.91601563","'88.81835938","'87.64648438",
"'77.88085938","'77.24609375","'79.24804688","'79.10156250","'78.07617188",
"'92.67578125","'91.35742188","'93.70117188","'93.55468750","'92.33398438",
"'72.26562500","'72.26562500","'72.26562500","'72.26562500","'72.26562500",
"'92.52929688","'91.21093750","'93.55468750","'93.40820313","'92.18750000",
"'84.96093750","'83.74023438","'85.88867188","'85.79101563","'84.66796875",
"'79.10156250","'77.97851563","'79.98046875","'79.88281250","'78.80859375",
"'44.75097656","'88.91601563","'91.21093750","'91.06445313","'89.84375000",
"'44.75097656","'78.27148438","'80.27343750","'80.17578125","'79.10156250",
"'40.64941406","'84.17968750","'86.37695313","'86.23046875","'85.10742188",
"'40.64941406","'75.34179688","'77.29492188","'77.19726563","'76.17187500",
"'87.84179688","'86.62109375","'88.81835938","'88.72070313","'87.54882813",
"'85.00976563","'83.78906250","'85.93750000","'85.83984375","'84.71679688",
"'92.48046875","'91.16210938","'93.50585938","'93.35937500","'92.13867188",
"'71.92382813","'71.92382813","'71.92382813","'71.92382813","'71.92382813",
"'92.91992188","'91.55273438","'93.94531250","'93.79882813","'92.57812500",
