"'Table I-Chrysothamnus, rabbitbrush: ecology","'and distribution of some common","'species and subspecies","'",
"'Taxon & species","'Common name(s)","'Geographic distribution","'Habitat",
"'SECTION CHRYSOTHAMNUS","'","'","'",
"'C. linifolius Greene","'spearleaf rabbitbrush,","'Colorado Plateau N","'Deep alkaline soils; low",
"'Ericameria linifolia (Greene) L.C.Anders.","'alkali rabbitbrush","'to Montana","'to mid-elevation",
"'C. viscidiflorus (Hook.) Nutt. E. viscidiflora (Hook.) L.C. Anders.","'green rabbitbrush","'Intermountain","'Wide amplitude",
"'C. V. ssp. lanceolatus (Nutt.) Hall & Clements E. viscidiflora spp. lanceolata (Nutt.) Anders.","'Douglas rabbitbrush","'Intermountain","'Montane",
"'C. V. ssp. viscidiflorus (Hook.) Nutt. E. viscidiflora (Hook.) L.C.Anders.","'low rabbitbrush","'Intermountain","'Low to mid-elevation",
"'SECTION NAUSEOSI*","'","'","'",
"'C. nauseosus (Pallas ex Pursh) Britt. E. nauseosa (Pallas ex Pursh) Nesom & Baird","'rubber rabbitbrush","'W North America","'Wide amplitude",
"'C. n. ssp. albicaulis (Nutt.) Hall & Clements","'mountain whitestem rubber rabbitbrush","'Mostly Intermountain Rocky Mtn","'Mostly coarse soils; mid-elevation",
"'C. n. ssp. hololeucus (Gray) Hall & Clements","'basin whitestem rubber rabbitbrush","'Mostly Great Basin","'Mostly coarse soils; low to mid-elevation",
"'C. n. ssp. consimilis (Greene) Hall & Clements E. nauseosa ssp. consilimus (Greene) Nesom & Baird","'threadleaf rubber rabbitbrush","'Mostly Great Basin","'Mostly fine soils; low to mid-elevation",
"'C. n. ssp. .graveolens (Nutt.) Piper","'green rubber rabbitbrush","'W Great Plains; Colorado Plateau","'Wide amplitude; low to mid-elevation",
"'C. n. ssp. salicifolius (Rydb.) Hall & Clements","'willowleaf rubber rabbitbrush","'N Utah","'Montane",
"'C. parryi (Gray) Greene E. parryi (Gray) Nesom & Baird","'Parry rabbitbrush","'Scattered; US","'Mostly montane",
"'SECTION PUNCTATI*","'","'","'",
"'C. teretifolius (Dur. & Hilg.) Hall E. teretifolia (Dur. & Hilg.)","'Mojave rabbitbrush, Jepson green rabbitbrush","'Mojave Desert","'Rocky washes; hot desert",
"'","'","'","'",
,,,

'Confidence Scores % (Table Cell)
""'89.30664063","'89.30664063","'89.30664063","'89.30664063",
"'92.96875000","'91.79687500","'91.35742188","'91.35742188",
"'75.29296875","'75.29296875","'75.29296875","'75.29296875",
"'61.03515625","'60.25390625","'59.96093750","'59.96093750",
"'59.42382813","'58.64257813","'58.39843750","'58.39843750",
"'90.38085938","'89.25781250","'88.86718750","'88.86718750",
"'91.01562500","'89.84375000","'89.45312500","'89.45312500",
"'94.62890625","'93.40820313","'92.96875000","'92.96875000",
"'78.80859375","'78.80859375","'78.80859375","'78.80859375",
"'92.91992188","'91.74804688","'91.30859375","'91.30859375",
"'89.99023438","'88.81835938","'88.42773438","'88.42773438",
"'91.16210938","'89.99023438","'89.59960938","'89.59960938",
"'91.06445313","'89.89257813","'89.50195313","'89.50195313",
"'92.13867188","'90.96679688","'90.57617188","'90.57617188",
"'61.52343750","'60.74218750","'60.49804688","'60.49804688",
"'91.89453125","'90.77148438","'90.33203125","'90.33203125",
"'72.80273438","'72.80273438","'72.80273438","'72.80273438",
"'95.45898438","'94.23828125","'93.79882813","'93.79882813",
"'46.87500000","'46.87500000","'46.87500000","'46.87500000",
