"'","'4mr","'",
"'","'","'",
"'","'","'pericarp",
"'","'","'ovarian cavity",
"'","'","'seedcoat",
"'","'","'cotyledons",
"'","'","'hypocoty1",
"'","'","'radicle",
"'","'","'",
,,

'Confidence Scores % (Table Cell)
"'23.74267578","'19.23828125","'17.44384766",
"'29.34570313","'23.77929688","'21.55761719",
"'20.84960938","'16.89453125","'15.31982422",
"'32.66601563","'26.46484375","'23.99902344",
"'32.66601563","'26.46484375","'23.99902344",
"'32.20214844","'26.09863281","'23.65722656",
"'31.98242188","'25.92773438","'23.49853516",
"'21.19140625","'17.17529297","'15.56396484",
"'27.27050781","'22.10693359","'20.04394531",
