"'Table I-Morella and Myrica, bayberry and","'wax-myrtle: nomenclature and","'occurrence",
"'Scientific name & synonym(s)","'Common name(s)","'Occurrence",
"'Morella californica (Cham. & Schlecht.) Wilbur Myrica californica Cham. & Schlecht.","'California wax-myrtle, California bayberry, Pacific bayberry","'Pacific Coast from Washington to California",
"'Morella cerifera (L.) Small Myrica cerifera L. Myrica pusilla Raf. Cerothamnus ceriferus (L.) Small C. pumilus (Michx.) Small Morella pumila (Michx.) Small","'southern wax-myrtle, southern bayberry waxberry, candleberry","'New Jersey to S Florida, W to Texas & N to Arkansas (swampy or sandy soils with low pH)",
"'Morella faya (Ait.) Wilbur Myrica faya Ait.","'candleberry-myrtle","'Canary Islands, Madeira, & Portugal",
"'Morella pensylvanica (Mirbel) Kartesz Myrica pensylvanica Cerothamnus pensylvanica (Mirbel) Moldenke M. caroliniensis auct. non Mill.","'northern bayberry bayberry, candleberry","'Alaska to Newfoundland, S to Pennsylvania, W to Wisconsin, Washington, & Oregon; isolated areas of Tennessee & North Carolina (swampy soils) Coastal plain from Newfoundland & Nova Scotia S to North Carolina",
"'Myrica gale L. Gale palustris Chev. Myrica palustris Lam.","'sweet gale, bog-myrtle, meadow-fern","'",
"'","'","'",
,,

'Confidence Scores % (Table Cell)
"'88.18359375","'88.18359375","'88.18359375",
"'90.86914063","'89.40429688","'92.04101563",
"'67.38281250","'66.30859375","'68.26171875",
"'54.49218750","'53.66210938","'55.22460938",
"'81.98242188","'80.66406250","'83.05664063",
"'90.47851563","'89.01367188","'91.65039063",
"'92.91992188","'91.40625000","'94.09179688",
"'74.56054688","'73.38867188","'75.53710938",
