"'","'","'","'","'",
"'","'Seed","'size (mm)","'","'",
"'Species","'Length","'Width","'Seed color","'Chaff color",
"'E. camaldulensis","'0.75-1.75","'0.5-1.0","'Yellow-brown","'Yellow-brown to orange",
"'E. citriodora","'4.25","'2.5","'Black","'Brownish red",
"'E. delegatensis","'1.25-3.75","'1.0-1.75","'Pale brown or brown","'Pale brown or brown",
"'E. fastigata","'1.25-3.25","'0.5-1.25","'Pale brown or brown","'Pale brown or brown",
"'E. glaucescens","'1.25-2.5","'1.0-1.75","'Black or dark brown","'Pale red-brown",
"'E. globulus","'2.25","'1.75","'Dark brown","'Brownish red",
"'E. nitens","'1.25-2.5","'1.0-1.75","'Black or dark brown","'Pale red-brown",
"'E. obliqua","'1.0-2.0","'0.75-1.25","'Dark brown","'Orange-brown or brown",
"'E. regnans","'1.25-2.5","'0.5-1.25","'Pale brown or brown","'Pale brown or brown",
"'E. robusta","'1.5","'0.75","'Dark brown","'Brownish red",
"'E. saligna","'1.25","'1.0","'Black","'Brownish red",
"'E. sideroxylon","'1.0-2.0","'0.75-1.5","'Dark brown or black","'Orange-brown",
"'E. viminalis","'1.25-2.5","'1.5","'Black or dark brown","'Pale red-brown",
,,,,

'Confidence Scores % (Table Cell)
""'42.26074219","'42.26074219","'42.26074219","'42.26074219","'42.26074219",
"'68.06640625","'86.08398438","'86.08398438","'53.90625000","'54.49218750",
"'68.06640625","'82.17773438","'84.52148438","'53.90625000","'54.49218750",
"'94.14062500","'90.42968750","'93.01757813","'93.70117188","'94.09179688",
"'87.84179688","'84.37500000","'86.81640625","'87.45117188","'87.79296875",
"'92.43164063","'88.81835938","'91.35742188","'91.99218750","'92.38281250",
"'90.08789063","'86.57226563","'89.06250000","'89.69726563","'90.03906250",
"'89.45312500","'85.93750000","'88.42773438","'89.06250000","'89.40429688",
"'89.74609375","'86.18164063","'88.67187500","'89.30664063","'89.69726563",
"'88.91601563","'85.44921875","'87.89062500","'88.52539063","'88.86718750",
"'87.45117188","'84.03320313","'86.42578125","'87.06054688","'87.40234375",
"'86.27929688","'82.86132813","'85.25390625","'85.88867188","'86.23046875",
"'88.57421875","'85.10742188","'87.54882813","'88.18359375","'88.52539063",
"'91.69921875","'88.13476563","'90.67382813","'91.30859375","'91.65039063",
"'79.39453125","'76.26953125","'78.46679688","'79.05273438","'79.34570313",
"'89.45312500","'85.93750000","'88.42773438","'89.06250000","'89.40429688",
