"'Table 3-Salix,","'willow: phenology of flowering and","'fruiting","'","'",
"'Species","'Location","'Flowering","'Fruit ripening","'Seed dispersal",
"'S. alaxensis","'Alaska-Brooks Range","'May-June","'June-July","'July-Aug",
"'","'Alaska-Tanana River","'Apr-May","'May","'May-June",
"'","'Alaska-central Interior*","'May-June","'June-July","'July-Aug",
"'S. amygdaloides","'NE Minnesota","'May-June","'-","'-",
"'S. arctica","'Canadian high Arctic-","'","'","'",
"'","'Ellesmere Island","'July","'Aug-Sept","'-",
"'","'Interior Alaska","'June-July","'July-Aug","'Aug-Sept",
"'S. bebbiana","'-","'Apr-June","'May-June","'May-June",
"'S. caroliniana","'North & South Carolina","'Mar-April","'Mar-Apr","'-",
"'S. discolor","'N Ontario & British Columbia","'May","'-","'-",
"'","'Rocky Mtns, USA","'Mar-April","'Apr-May","'Apr-May",
"'S. eriocephala (as S. rigida)","'NE Minnesota & N Ontario","'Apr-June","'June","'June-July",
"'S. exigua","'-","'May-July","'June-July","'June-July",
"'S. fragilis","'US & Europe","'Apr-May","'May-June","'May-June",
"'S. glauca","'Alaska-Brooks Range","'June-July","'July-Aug","'Sept-Nov",
"'","'Alaska-mid-boreal forest","'May-June","'July-Aug","'Sept-Nov",
"'","'Alaska-Denali National Park","'June-July","'July-Aug","'Sept-Nov",
"'S. interior","'N Ontario","'","'Aug 13","'-",
"'S. lucidat","'Idaho","'Apr-May","'June-Aug","'June-Aug",
"'S. nigra","'In north","'Feb-April","'Apr-May","'Apr-May",
"'","'In south","'May-June","'June-July","'June-July",
"'S. petiolaris","'General","'May-June","'June-July","'June-July",
"'S. scouleriana","'General","'Apr-June","'May-July","'May-July",
"'","'","'","'","'",
,,,,

'Confidence Scores % (Table Cell)
"'90.47851563","'90.47851563","'90.47851563","'90.47851563","'90.47851563",
"'93.01757813","'95.31250000","'93.60351563","'93.21289063","'94.67773438",
"'68.99414063","'93.84765625","'92.13867188","'91.79687500","'93.16406250",
"'68.99414063","'87.93945313","'86.37695313","'86.03515625","'87.35351563",
"'68.99414063","'91.65039063","'89.99023438","'89.64843750","'91.01562500",
"'92.23632813","'94.53125000","'92.82226563","'92.43164063","'93.84765625",
"'62.25585938","'42.48046875","'41.77246094","'40.35644531","'40.55175781",
"'62.25585938","'40.57617188","'41.77246094","'40.35644531","'40.55175781",
"'62.25585938","'86.57226563","'85.00976563","'84.66796875","'85.98632813",
"'90.52734375","'92.72460938","'91.06445313","'90.72265625","'92.08984375",
"'90.08789063","'92.28515625","'90.67382813","'90.28320313","'91.65039063",
"'61.76757813","'81.25000000","'79.83398438","'79.49218750","'80.71289063",
"'61.76757813","'73.09570313","'71.77734375","'71.48437500","'72.60742188",
"'93.26171875","'95.55664063","'93.84765625","'93.45703125","'94.87304688",
"'88.08593750","'90.23437500","'88.62304688","'88.28125000","'89.64843750",
"'86.76757813","'88.91601563","'87.30468750","'86.96289063","'88.28125000",
"'88.23242188","'90.38085938","'88.76953125","'88.42773438","'89.74609375",
"'89.74609375","'91.94335938","'90.28320313","'89.89257813","'91.30859375",
"'82.76367188","'84.81445313","'83.30078125","'82.95898438","'84.22851563",
"'88.67187500","'90.82031250","'89.20898438","'88.81835938","'90.18554688",
"'88.91601563","'91.11328125","'89.50195313","'89.11132813","'90.47851563",
"'46.87500000","'92.77343750","'91.11328125","'90.77148438","'92.13867188",
"'46.87500000","'79.63867188","'78.22265625","'77.88085938","'79.10156250",
"'89.94140625","'92.18750000","'90.52734375","'90.13671875","'91.50390625",
"'93.75000000","'96.04492188","'94.28710938","'93.94531250","'95.36132813",
"'35.71777344","'35.71777344","'35.71777344","'47.94921875","'48.68164063",
