"'Table 3-Sambucus, elder:","'height, seedcrop","'frequency, and fruit","'ripeness criteria","'",
"'Species","'Height at maturity (m)","'Year first cultivated","'Years between large seedcrops","'Ripe fruit color",
"'nigra","'","'","'","'",
"'spp. canadensis","'2.7","'1761","'I","'Purplish black",
"'spp. cerulea","'9","'1850","'","'Blue-black",
"'S. racemosa var. racemosa","'3.0","'1812","'","'Scarlet, bright red",
,,,,

'Confidence Scores % (Table Cell)
"'91.30859375","'91.30859375","'91.30859375","'91.30859375","'91.30859375",
"'90.57617188","'88.28125000","'91.84570313","'92.77343750","'93.65234375",
"'40.38085938","'39.35546875","'40.94238281","'41.35742188","'41.74804688",
"'38.23242188","'37.25585938","'38.76953125","'39.13574219","'39.52636719",
"'72.80273438","'70.94726563","'73.82812500","'74.56054688","'75.24414063",
"'85.30273438","'83.10546875","'86.47460938","'87.35351563","'88.18359375",
