"'","'","'","'","'",
"'","'","'Cleaned seeds/weight","'","'",
"'","'Range","'","'Average","'",
"'Species","'/kg","'/lb","'/kg","'/lb",
"'A. circinatum","'7,710-12,220","'3,490-5,530","'10,210","'4,620",
"'A. ginnala","'22,980-44,640","'10,400-20,200","'37,570","'17,000",
"'A. glabrum var. glabrum","'17,280-44,860","'7,820-20,300","'29,680","'13,430",
"'A. macrophyllum","'5,970-8,840","'2,700-4,000","'7,180","'3,250",
"'A. negundo","'18,120-45,080","'8,200-20,400","'29,610","'13,400",
"'A. pensylvanicum","'21,430-34,400","'9,700-15,600","'24,530","'11,100",
"'A. platanoides","'2,810-10,300","'1,270-4,660","'6,320","'2,860",
"'A. pseudoplatanus","'6,480-15,910","'2,930-7,200","'11,290","'5,110",
"'A. rubrum","'28,070-84,420","'12,700-38,200","'50,520","'22,860",
"'A. saccharinum","'1,990-7,070","'900-3,200","'3,930","'1,780",
"'A. saccharum","'7,070-20,110","'3,200-9,100","'15,540","'7,030",
"'A. spicatum","'33,810-60,330","'15,300-27,800","'48,910","'22,130",
,,,,

'Confidence Scores % (Table Cell)
""'37.93945313","'37.93945313","'37.93945313","'37.93945313","'37.93945313",
"'50.68359375","'42.72460938","'42.72460938","'42.72460938","'42.72460938",
"'50.68359375","'86.76757813","'86.76757813","'91.25976563","'91.25976563",
"'50.68359375","'91.11328125","'93.50585938","'92.67578125","'92.04101563",
"'93.99414063","'91.45507813","'93.84765625","'93.01757813","'92.38281250",
"'90.33203125","'87.89062500","'90.18554688","'89.40429688","'88.76953125",
"'89.45312500","'87.01171875","'89.30664063","'88.47656250","'87.89062500",
"'93.40820313","'90.86914063","'93.26171875","'92.43164063","'91.84570313",
"'88.28125000","'85.88867188","'88.18359375","'87.35351563","'86.76757813",
"'93.11523438","'90.62500000","'93.01757813","'92.13867188","'91.55273438",
"'89.11132813","'86.66992188","'88.96484375","'88.18359375","'87.59765625",
"'92.87109375","'90.33203125","'92.72460938","'91.89453125","'91.25976563",
"'86.47460938","'84.13085938","'86.37695313","'85.59570313","'85.00976563",
"'92.08984375","'89.59960938","'91.94335938","'91.11328125","'90.52734375",
"'85.69335938","'83.34960938","'85.54687500","'84.76562500","'84.22851563",
"'94.97070313","'92.43164063","'94.82421875","'93.99414063","'93.35937500",
